,order_id,user_id,platform,personal_or_business,placement_date,placement_weekday,placement_time,confirm_date,confirm_weekday,confirm_time,arrival_pickup_date,arrive_pickup_weekday,arrive_time,pickup_date,pickup_weekday,pickup_time,arrival_dest_date,arrival_dest_weekday,arrival_dest_time,distance,temperature,pickup_lat,pickup_long,dest_lat,dest_long,rider_id,pickup_to_arrival_time,placement_to_confirm_time,confirm_to_pickup_time
7070,970,3434,3,Business,9,5,44660,9,5,44689,9,5,45384,9,5,45869,9,5,50154,28,25.8,-1.2963097,36.7688221,-1.1612808,36.9563278,958,4285,29,1180
7071,15949,225,3,Personal,13,3,43426,13,3,43588,13,3,49110,13,3,49308,13,3,50431,13,27.4,-1.285851,36.816496,-1.320722,36.8803076,48,1123,162,5720
7072,16950,3173,1,Personal,11,3,45359,11,3,45365,11,3,45951,11,3,46250,11,3,50498,27,19.1,-1.2717609,36.8400291,-1.3707479,36.6563289,629,4248,6,885
7073,21407,909,3,Business,3,5,48623,3,5,49055,3,5,49898,3,5,50380,3,5,52003,14,23.25888921888938,-1.225322,36.80855,-1.2413316,36.8785525,72,1623,432,1325
7074,10402,3647,3,Business,22,3,48157,22,3,48284,22,3,49119,22,3,49265,22,3,51160,16,24.5,-1.298037,36.6934582,-1.272639,36.794723,692,1895,127,981
7075,26428,838,3,Business,19,2,36529,19,2,37532,19,2,39531,19,2,40341,19,2,44989,33,27.3,-1.1648303,36.951368,-1.329568,36.8520825,447,4648,1003,2809
7076,6378,3211,1,Personal,7,4,46566,7,4,49104,7,4,49574,7,4,49854,7,4,50909,3,20.0,-1.2783772,36.8201617,-1.2883346,36.8148489,742,1055,2538,750
7077,3191,2869,3,Business,6,3,40863,6,3,40907,6,3,42587,6,3,44214,6,3,46374,9,23.25888921888938,-1.28878,36.8168312,-1.3025826,36.7670807,118,2160,44,3307
7078,14115,2658,3,Business,19,1,41470,19,1,42561,19,1,44583,19,1,44749,19,1,45308,2,24.5,-1.2891922,36.825189,-1.2868546,36.824811,456,559,1091,2188
7079,24864,1341,3,Business,20,1,45902,20,1,45960,20,1,46840,20,1,47855,20,1,48894,9,23.25888921888938,-1.3033561,36.8163631,-1.331619,36.847976,831,1039,58,1895
7080,23596,186,3,Business,13,2,49692,13,2,50176,13,2,50270,13,2,50496,13,2,52899,18,26.0,-1.3700383,36.9190174,-1.2902869,36.8085396,516,2403,484,320
7081,21033,2587,3,Business,2,4,42113,2,4,42213,2,4,43963,2,4,44375,2,4,45224,2,23.25888921888938,-1.290894,36.822971,-1.28878,36.8168312,585,849,100,2162
7082,19430,435,3,Business,27,1,44325,27,1,44444,27,1,45643,27,1,48900,27,1,49480,5,23.2,-1.300921,36.828195,-1.2797623,36.8050683,139,580,119,4456
7083,8083,1207,3,Business,22,5,57715,22,5,59323,22,5,60622,22,5,62334,22,5,64267,17,25.5,-1.3169591,36.7000029,-1.2652279,36.8020159,576,1933,1608,3011
7084,3630,2986,3,Personal,27,1,42241,27,1,42341,27,1,43803,27,1,43996,27,1,46085,15,21.0,-1.3245779,36.7021035,-1.2903886,36.8063847,690,2089,100,1655
7085,27268,633,3,Business,11,5,54267,11,5,55274,11,5,55313,11,5,55496,11,5,57032,11,26.3,-1.2991441,36.7528804,-1.3004062,36.829741,914,1536,1007,222
7086,5308,3565,3,Business,11,5,30229,11,5,30253,11,5,32170,11,5,32704,11,5,35339,20,17.9,-1.2844665,36.7866113,-1.355309,36.6541393,45,2635,24,2451
7087,23824,1500,3,Business,3,3,32403,3,3,32495,3,3,32498,3,3,35441,3,3,35541,8,21.4,-1.3004062,36.829741,-1.2638185,36.7930057,70,100,92,2946
7088,274,2509,3,Business,11,4,44896,11,4,44983,11,4,45183,11,4,45483,11,4,46424,4,23.8,-1.2571472,36.7950633,-1.2825816,36.8092346,536,941,87,500
7089,2563,635,3,Business,16,6,45772,16,6,45820,16,6,46009,16,6,46121,16,6,47368,2,25.8,-1.2599563,36.7993439,-1.2618264,36.8141179,326,1247,48,301
7090,21502,1500,3,Business,18,4,41134,18,4,42016,18,4,42405,18,4,43419,18,4,44778,10,23.25888921888938,-1.2991441,36.7528804,-1.2638185,36.7930057,327,1359,882,1403
7091,14140,53,3,Business,15,3,31673,15,3,31753,15,3,32087,15,3,33093,15,3,34113,6,23.25888921888938,-1.3080092,36.8284543,-1.2770708,36.8231093,921,1020,80,1340
7092,24221,246,3,Business,3,4,58042,3,4,58106,3,4,60599,3,4,61531,3,4,62101,3,18.1,-1.2584143,36.8048002,-1.255956,36.789867,103,570,64,3425
7093,15045,2636,1,Personal,29,5,46423,29,5,46836,29,5,48025,29,5,48093,29,5,48510,2,19.9,-1.2979631,36.7869859,-1.2898354,36.7872703,312,417,413,1257
7094,576,517,3,Business,8,6,36475,8,6,36568,8,6,36895,8,6,37242,8,6,39020,5,16.6,-1.3228003,36.8306435,-1.3077869,36.8443207,863,1778,93,674
7095,11619,2330,3,Business,20,3,60621,20,3,60924,20,3,62123,20,3,62572,20,3,64621,12,27.9,-1.2854537,36.9051024,-1.2284323,36.8757058,126,2049,303,1648
7096,13865,2030,3,Business,3,4,35646,3,4,36355,3,4,37329,3,4,37471,3,4,37898,2,20.2,-1.328259,36.860975,-1.3333725,36.8717613,559,427,709,1116
7097,12570,3283,3,Business,25,5,48046,25,5,48059,25,5,48355,25,5,49357,25,5,50064,7,29.2,-1.2783849,36.8163445,-1.2628473,36.781805,906,707,13,1298
7098,14056,3647,3,Business,28,5,44624,28,5,44648,28,5,45025,28,5,45234,28,5,45892,5,23.7,-1.272639,36.794723,-1.2904993,36.8043877,940,658,24,586
7099,20302,1687,3,Business,22,5,56641,22,5,56666,22,5,57713,22,5,57823,22,5,58763,5,27.2,-1.2626574,36.8014034,-1.2901228,36.8234237,88,940,25,1157
7100,17479,795,3,Personal,20,4,53804,20,4,53867,20,4,54574,20,4,54964,20,4,56302,7,28.0,-1.3104734,36.7363698,-1.287429,36.786357,65,1338,63,1097
7101,5602,2987,1,Business,13,5,45312,13,5,45473,13,5,46024,13,5,46255,13,5,46986,4,23.25888921888938,-1.270212,36.8210877,-1.260232,36.807334,726,731,161,782
7102,13794,517,3,Business,29,3,47744,29,3,47823,29,3,48217,29,3,49024,29,3,49677,4,21.3,-1.3228003,36.8306435,-1.3004062,36.829741,690,653,79,1201
7103,250,136,3,Business,1,4,36028,1,4,36136,1,4,36693,1,4,36789,1,4,38221,11,23.25888921888938,-1.3326173,36.7146233,-1.2909634,36.7813995,288,1432,108,653
7104,23262,1500,3,Business,20,3,46451,20,3,46553,20,3,47518,20,3,48320,20,3,49474,10,26.4,-1.2991441,36.7528804,-1.2638185,36.7930057,858,1154,102,1767
7105,23549,53,3,Business,13,3,51550,13,3,51585,13,3,52188,13,3,53799,13,3,54835,7,29.1,-1.3012842,36.8561033,-1.2750282,36.8532236,218,1036,35,2214
7106,18292,1075,3,Business,28,1,62888,28,1,62993,28,1,63971,28,1,64490,28,1,66607,15,25.4,-1.2156006,36.8916865,-1.2527958,36.8003131,779,2117,105,1497
7107,9939,2804,3,Business,11,1,52468,11,1,52649,11,1,52950,11,1,53358,11,1,54957,5,29.1,-1.2551895,36.7822034,-1.2686558,36.7982618,655,1599,181,709
7108,23661,2700,1,Business,4,3,34284,4,3,34364,4,3,35662,4,3,36059,4,3,40171,23,15.1,-1.2757858,36.7886841,-1.3678102,36.9360455,465,4112,80,1695
7109,15130,2154,3,Business,15,2,48918,15,2,49160,15,2,49181,15,2,50008,15,2,51295,6,24.7,-1.279395,36.825364,-1.2765736,36.8513646,26,1287,242,848
7110,17994,357,3,Business,19,2,38153,19,2,38209,19,2,38433,19,2,39308,19,2,40328,6,26.8,-1.2700027,36.7669015,-1.2945179,36.7685349,268,1020,56,1099
7111,18043,1991,3,Personal,18,2,67117,18,2,67129,18,2,67289,18,2,68668,18,2,72198,12,23.8,-1.2727269,36.8298864,-1.2987787,36.7448429,569,3530,12,1539
7112,27170,3283,3,Business,31,5,32731,31,5,33008,31,5,33906,31,5,34386,31,5,35225,5,23.25888921888938,-1.2600926,36.8088685,-1.2628473,36.781805,542,839,277,1378
7113,8074,635,3,Business,3,4,33206,3,4,34923,3,4,35354,3,4,36377,3,4,37055,8,20.2,-1.3016417,36.8271679,-1.2599563,36.7993439,871,678,1717,1454
7114,17060,909,3,Business,15,5,57064,15,5,58614,15,5,59820,15,5,61735,15,5,62024,7,27.6,-1.207546,36.7913976,-1.225322,36.80855,588,289,1550,3121
7115,23593,2398,1,Personal,31,5,46776,31,5,46863,31,5,47006,31,5,47425,31,5,48768,9,17.0,-1.2574088,36.799712,-1.3004846,36.7901591,937,1343,87,562
7116,18736,2154,3,Business,26,5,53912,26,5,54784,26,5,55550,26,5,56135,26,5,59695,6,23.25888921888938,-1.2859912,36.8756811,-1.2765736,36.8513646,890,3560,872,1351
7117,23050,1075,3,Business,8,1,43269,8,1,43365,8,1,44980,8,1,45080,8,1,47826,10,28.0,-1.3014461,36.7661381,-1.2527958,36.8003131,316,2746,96,1715
7118,299,293,1,Personal,27,5,47475,27,5,47513,27,5,47993,27,5,49673,27,5,52334,15,23.8,-1.2653589,36.8090021,-1.3472066,36.7692638,620,2661,38,2160
7119,22500,391,3,Business,11,2,32586,11,2,32651,11,2,32973,11,2,34877,11,2,36389,5,16.7,-1.300921,36.828195,-1.2867454,36.8259017,448,1512,65,2226
7120,17290,1527,3,Business,4,4,44697,4,4,44765,4,4,49370,4,4,50531,4,4,50537,4,27.5,-1.2770708,36.8231093,-1.3004062,36.829741,843,6,68,5766
7121,2099,1534,2,Personal,19,2,55729,19,2,55760,19,2,56334,19,2,56783,19,2,60176,11,18.4,-1.2583017,36.8023526,-1.33013,36.83102,755,3393,31,1023
7122,19190,2330,3,Business,12,2,34002,12,2,34029,12,2,34190,12,2,34531,12,2,35754,9,20.9,-1.2649605,36.7981777,-1.3015197,36.7658456,953,1223,27,502
7123,9074,3599,3,Business,20,1,52407,20,1,55344,20,1,56578,20,1,57630,20,1,60456,17,23.25888921888938,-1.3302996,36.8707935,-1.2949439,36.7604214,591,2826,2937,2286
7124,9597,718,3,Business,4,2,54989,4,2,55344,4,2,56509,4,2,58481,4,2,60442,3,22.7,-1.2551895,36.7822034,-1.270212,36.8037249,25,1961,355,3137
7125,18619,635,3,Business,16,3,53703,16,3,54090,16,3,54545,16,3,55074,16,3,55750,7,27.1,-1.2602337,36.7990548,-1.3081376,36.8329772,675,676,387,984
7126,20781,633,3,Business,15,2,42304,15,2,42776,15,2,43461,15,2,43706,15,2,45456,9,24.3,-1.2574219,36.7927073,-1.3004062,36.829741,80,1750,472,930
7127,107,1207,3,Business,31,3,48909,31,3,48999,31,3,51321,31,3,51538,31,3,54314,14,26.8,-1.2629666,36.8068369,-1.2180795,36.87497,880,2776,90,2539
7128,23972,3194,3,Business,15,2,54652,15,2,57251,15,2,57990,15,2,59442,15,2,63920,7,24.6,-1.2811695,36.8200313,-1.2626906,36.7827022,881,4478,2599,2191
7129,12706,1500,3,Business,14,1,43938,14,1,43948,14,1,44196,14,1,44428,14,1,45295,9,23.3,-1.2574219,36.7927073,-1.3004062,36.829741,932,867,10,480
7130,4264,1500,3,Business,28,2,35148,28,2,35165,28,2,35458,28,2,36221,28,2,38718,8,18.9,-1.3004062,36.829741,-1.2638185,36.7930057,191,2497,17,1056
7131,20958,909,3,Business,14,4,48544,14,4,48687,14,4,49108,14,4,49584,14,4,50866,7,27.4,-1.2527958,36.8003131,-1.225322,36.80855,600,1282,143,897
7132,14883,867,3,Business,9,2,33747,9,2,33786,9,2,34364,9,2,35311,9,2,35942,11,20.6,-1.2770708,36.8231093,-1.2991441,36.7528804,819,631,39,1525
7133,15289,733,3,Business,30,2,43101,30,2,43112,30,2,43357,30,2,43461,30,2,45606,15,22.2,-1.2551895,36.7822034,-1.207546,36.7913976,878,2145,11,349
7134,14815,3291,3,Business,29,6,36372,29,6,36383,29,6,36584,29,6,37467,29,6,38465,5,19.2,-1.2628473,36.781805,-1.2600926,36.8088685,576,998,11,1084
7135,24361,1245,3,Business,9,2,43757,9,2,43763,9,2,43781,9,2,44353,9,2,45769,18,22.2,-1.3198615,36.7110323,-1.300921,36.828195,179,1416,6,590
7136,25351,3051,1,Personal,3,1,51372,3,1,51454,3,1,52336,3,1,52889,3,1,54316,6,23.0,-1.2702333,36.80065,-1.303664,36.818777,447,1427,82,1435
7137,20336,1346,3,Business,10,4,38464,10,4,38501,10,4,39250,10,4,39463,10,4,40495,7,23.25888921888938,-1.299813,36.7871392,-1.2695287,36.7981777,345,1032,37,962
7138,25736,1500,3,Business,29,1,57813,29,1,58547,29,1,58610,29,1,60933,29,1,61086,8,23.25888921888938,-1.3004062,36.829741,-1.2638185,36.7930057,403,153,734,2386
7139,19213,3044,3,Business,12,2,44808,12,2,44886,12,2,45513,12,2,45576,12,2,46108,4,24.4,-1.3228003,36.8306435,-1.3004062,36.829741,523,532,78,690
7140,20246,1471,3,Business,20,3,43106,20,3,43151,20,3,43201,20,3,43576,20,3,44629,9,27.3,-1.2551895,36.7822034,-1.296797,36.7764525,780,1053,45,425
7141,6107,2228,1,Personal,28,4,48134,28,4,48140,28,4,48304,28,4,48859,28,4,49593,5,23.25888921888938,-1.2601197,36.7985271,-1.2479362,36.772759,925,734,6,719
7142,28128,570,3,Business,6,4,46770,6,4,47690,6,4,49094,6,4,52490,6,4,57094,22,23.6,-1.3342256,36.9106741,-1.2551895,36.7822034,6,4604,920,4800
7143,5521,296,3,Personal,13,3,43040,13,3,44726,13,3,45306,13,3,46512,13,3,47271,7,19.9,-1.2951243,36.8281344,-1.2772632,36.7922251,241,759,1686,1786
7144,3668,3140,1,Personal,27,4,36607,27,4,36655,27,4,37514,27,4,37734,27,4,38915,10,19.0,-1.2850644,36.8343657,-1.2832325,36.7676728,208,1181,48,1079
7145,3211,136,3,Business,19,1,51232,19,1,51243,19,1,53479,19,1,53835,19,1,56033,11,25.1,-1.3326173,36.7146233,-1.2857671,36.7875614,874,2198,11,2592
7146,4170,3218,3,Business,7,4,59441,7,4,60349,7,4,60353,7,4,60469,7,4,61581,9,17.7,-1.2927792,36.9053492,-1.2765736,36.8513646,589,1112,908,120
7147,4003,1304,3,Business,30,2,43665,30,2,43687,30,2,44632,30,2,44772,30,2,48973,13,22.1,-1.3332749,36.8708147,-1.2697141,36.7981777,544,4201,22,1085
7148,12930,3404,3,Business,16,6,55364,16,6,56335,16,6,57946,16,6,58048,16,6,59626,6,23.25888921888938,-1.279395,36.825364,-1.3185736,36.8258933,448,1578,971,1713
7149,3720,2962,1,Personal,9,1,40257,9,1,40862,9,1,42509,9,1,42572,9,1,43466,8,20.4,-1.2789902,36.7650115,-1.2886923,36.8241519,102,894,605,1710
7150,19670,108,1,Personal,23,3,60198,23,3,60584,23,3,61139,23,3,61761,23,3,63229,11,20.5,-1.2762223,36.8009675,-1.3210622,36.802019,633,1468,386,1177
7151,2262,1882,3,Business,20,7,32014,20,7,32039,20,7,33378,20,7,34313,20,7,36198,15,21.8,-1.2273427,36.7994683,-1.2160907,36.8851949,512,1885,25,2274
7152,18194,1379,1,Personal,9,7,30408,9,7,30996,9,7,31831,9,7,32070,9,7,34589,17,19.0,-1.3178903,36.8414491,-1.2363092,36.8823617,543,2519,588,1074
7153,17823,1809,3,Business,11,4,56268,11,4,56321,11,4,56737,11,4,57259,11,4,57803,1,27.0,-1.2649605,36.7981777,-1.2571472,36.7950633,699,544,53,938
7154,4050,3067,1,Personal,10,1,72511,10,1,72533,10,1,73992,10,1,74616,10,1,76024,10,18.8,-1.2615584,36.8149506,-1.3251584,36.8199384,517,1408,22,2083
7155,13024,3291,3,Business,29,6,43628,29,6,43653,29,6,44093,29,6,44850,29,6,45975,12,23.8,-1.228911,36.881876,-1.2600926,36.8088685,698,1125,25,1197
7156,12696,517,3,Business,7,1,44565,7,1,47031,7,1,48518,7,1,48655,7,1,48658,4,24.7,-1.3167113,36.8301563,-1.3004062,36.829741,436,3,2466,1624
7157,9498,1271,3,Business,21,4,47484,21,4,48543,21,4,50708,21,4,51233,21,4,53983,27,31.0,-1.3949989,36.7654761,-1.3244885,36.897792,628,2750,1059,2690
7158,2349,928,3,Business,30,2,55126,30,2,60786,30,2,60828,30,2,61014,30,2,63283,6,23.25888921888938,-1.2551895,36.7822034,-1.285324,36.812901,800,2269,5660,228
7159,2663,3752,3,Business,14,2,42494,14,2,42536,14,2,44018,14,2,44320,14,2,45284,3,23.25888921888938,-1.304081,36.777099,-1.2962832,36.7849683,952,964,42,1784
7160,16093,3016,1,Personal,23,1,38181,23,1,38191,23,1,39579,23,1,39721,23,1,40974,9,18.3,-1.2937028,36.7874493,-1.269199,36.8236418,956,1253,10,1530
7161,18081,136,3,Business,7,5,46814,7,5,46915,7,5,48164,7,5,48816,7,5,50722,9,23.25888921888938,-1.2654716,36.7983635,-1.2313147,36.8016863,55,1906,101,1901
7162,11657,635,3,Business,31,4,46060,31,4,46082,31,4,46412,31,4,47090,31,4,48592,4,26.5,-1.3012141,36.826224,-1.2907474,36.8453439,206,1502,22,1008
7163,24803,635,3,Business,24,4,45290,24,4,45320,24,4,45443,24,4,47739,24,4,47861,8,24.3,-1.3081376,36.8329772,-1.2602337,36.7990548,70,122,30,2419
7164,18870,60,3,Business,12,5,40857,12,5,41033,12,5,41691,12,5,42118,12,5,43841,8,24.3,-1.272828,36.816608,-1.2296618,36.8438272,453,1723,176,1085
7165,6669,2169,2,Personal,11,5,59538,11,5,59893,11,5,61062,11,5,61205,11,5,63420,9,20.3,-1.311208,36.778743,-1.2613754,36.795771,742,2215,355,1312
7166,14880,1245,3,Business,14,5,35469,14,5,35482,14,5,35506,14,5,37327,14,5,39177,17,16.9,-1.300921,36.828195,-1.3198615,36.7110323,515,1850,13,1845
7167,4740,2632,1,Personal,9,2,30676,9,2,30707,9,2,31665,9,2,31880,9,2,33715,12,17.5,-1.2871085,36.8303905,-1.265952,36.8842106,532,1835,31,1173
7168,14491,435,3,Business,14,5,55503,14,5,55528,14,5,55532,14,5,58045,14,5,58547,6,23.1,-1.300921,36.828195,-1.3264614,36.8472485,669,502,25,2517
7169,11653,3283,3,Business,24,5,54670,24,5,54684,24,5,54862,24,5,55234,24,5,55797,4,22.9,-1.266837,36.799249,-1.2628473,36.781805,770,563,14,550
7170,20214,2676,3,Business,18,5,43645,18,5,43657,18,5,43930,18,5,46056,18,5,47064,2,20.0,-1.2969741,36.7856612,-1.2963097,36.7688221,559,1008,12,2399
7171,20680,1856,3,Business,23,4,57528,23,4,57550,23,4,57883,23,4,58166,23,4,58711,4,20.6,-1.273009,36.802807,-1.263987,36.798891,620,545,22,616
7172,18137,2200,3,Business,23,5,62161,23,5,62443,23,5,62719,23,5,63246,23,5,66990,7,24.4,-1.2668734,36.8054026,-1.3124088,36.8252715,775,3744,282,803
7173,13688,3560,3,Business,8,2,41813,8,2,41844,8,2,42538,8,2,43089,8,2,43737,2,23.4,-1.279395,36.825364,-1.290894,36.822971,720,648,31,1245
7174,1520,867,3,Business,6,3,27358,6,3,27423,6,3,28208,6,3,28557,6,3,29923,9,16.8,-1.2638185,36.7930057,-1.2991441,36.7528804,523,1366,65,1134
7175,606,2523,3,Business,4,1,39754,4,1,39764,4,1,40233,4,1,40380,4,1,42645,20,25.5,-1.2551895,36.7822034,-1.1541755,36.7454964,131,2265,10,616
7176,14936,542,3,Personal,18,4,47181,18,4,47188,18,4,47518,18,4,47900,18,4,49330,17,25.5,-1.3340618,36.7108942,-1.283527,36.8236512,409,1430,7,712
7177,4414,2523,3,Business,20,4,52924,20,4,53310,20,4,53343,20,4,53716,20,4,55412,18,25.4,-1.2551895,36.7822034,-1.2198413,36.9054958,387,1696,386,406
7178,17334,3647,3,Business,30,2,53696,30,2,54194,30,2,55511,30,2,56019,30,2,58675,17,23.25888921888938,-1.272639,36.794723,-1.2242729,36.8880921,831,2656,498,1825
7179,21387,302,3,Business,10,1,54616,10,1,54738,10,1,55017,10,1,55794,10,1,56538,4,23.25888921888938,-1.2649605,36.7981777,-1.2767473,36.8095371,882,744,122,1056
7180,8423,391,3,Business,1,1,38433,1,1,40391,1,1,41273,1,1,42519,1,1,44298,18,23.25888921888938,-1.3958588,36.7701901,-1.2867454,36.8259017,411,1779,1958,2128
7181,14770,3560,3,Business,14,4,47829,14,4,47982,14,4,48865,14,4,49024,14,4,50684,7,27.4,-1.279395,36.825364,-1.3222535,36.8246176,291,1660,153,1042
7182,25130,3466,2,Personal,21,5,39705,21,5,39730,21,5,41445,21,5,42029,21,5,42888,6,19.8,-1.2245407,36.7583778,-1.2533103,36.8057423,144,859,25,2299
7183,18324,2587,3,Business,24,3,56661,24,3,57722,24,3,58373,24,3,58597,24,3,59413,5,18.5,-1.2584143,36.8048002,-1.28878,36.8168312,88,816,1061,875
7184,3690,1651,3,Business,8,5,45969,8,5,46152,8,5,46587,8,5,47051,8,5,48599,14,28.3,-1.2551895,36.7822034,-1.3263105,36.8622904,205,1548,183,899
7185,4332,101,2,Personal,18,5,50983,18,5,52675,18,5,52996,18,5,53549,18,5,54761,6,24.2,-1.2868973,36.8232984,-1.2872058,36.7802742,644,1212,1692,874
7186,27050,2174,3,Business,29,6,40354,29,6,40358,29,6,40597,29,6,43477,29,6,47252,33,25.1,-1.2482781,36.884092,-1.324878,36.7070285,946,3775,4,3119
7187,19837,1849,3,Business,30,2,51542,30,2,52873,30,2,52900,30,2,53076,30,2,53937,7,27.4,-1.290894,36.822971,-1.2571472,36.7950633,726,861,1331,203
7188,7135,2982,3,Business,3,3,44504,3,3,44543,3,3,44562,3,3,48234,3,3,49968,18,23.9,-1.300921,36.828195,-1.177202,36.8351183,120,1734,39,3691
7189,20578,1280,3,Business,28,4,46774,28,4,46798,28,4,47228,28,4,48213,28,4,49713,10,23.8,-1.2551895,36.7822034,-1.2975066,36.7689423,831,1500,24,1415
7190,9244,3647,3,Business,30,4,50423,30,4,50499,30,4,51657,30,4,51914,30,4,53127,6,23.25888921888938,-1.272639,36.794723,-1.2972916,36.7880497,868,1213,76,1415
7191,9917,53,3,Business,25,4,34595,25,4,34615,25,4,34998,25,4,35564,25,4,36470,7,23.25888921888938,-1.2638185,36.7930057,-1.2770708,36.8231093,76,906,20,949
7192,9016,867,3,Business,7,4,49925,7,4,49950,7,4,49998,7,4,50915,7,4,52344,10,27.7,-1.3004062,36.829741,-1.2991441,36.7528804,914,1429,25,965
7193,15479,3135,3,Personal,12,2,63868,12,2,63891,12,2,65315,12,2,66582,12,2,69898,9,26.7,-1.2803877,36.8300596,-1.2856319,36.7672998,953,3316,23,2691
7194,15703,3232,3,Business,2,3,43313,2,3,43327,2,3,43440,2,3,43783,2,3,47362,4,23.9,-1.2551895,36.7822034,-1.27267,36.8124492,191,3579,14,456
7195,15338,2763,3,Business,23,3,41696,23,3,41735,23,3,41997,23,3,42891,23,3,44015,6,23.25888921888938,-1.273733,36.818022,-1.2551895,36.7822034,31,1124,39,1156
7196,2649,3647,3,Business,5,1,46667,5,1,46735,5,1,47444,5,1,47656,5,1,48570,4,24.4,-1.272639,36.794723,-1.2569503,36.7834728,905,914,68,921
7197,27174,59,3,Business,7,4,53683,7,4,53702,7,4,54240,7,4,55248,7,4,57992,6,31.1,-1.290894,36.822971,-1.2726925,36.7951829,831,2744,19,1546
7198,7201,517,3,Business,6,4,57134,6,4,58176,6,4,58573,6,4,59136,6,4,61419,10,23.25888921888938,-1.3177547,36.8303703,-1.2574219,36.7927073,523,2283,1042,960
7199,26729,2989,3,Business,23,1,54519,23,1,54527,23,1,54904,23,1,56915,23,1,59369,15,23.25888921888938,-1.2571472,36.7950633,-1.3404187,36.7614685,770,2454,8,2388
7200,25641,3565,3,Business,3,7,48962,3,7,48968,3,7,49457,3,7,49705,3,7,52641,29,30.2,-1.2844665,36.7866113,-1.1428716,36.962347,206,2936,6,737
7201,20147,3001,3,Business,29,3,50640,29,3,51037,29,3,51280,29,3,51584,29,3,52241,3,19.1,-1.2846195,36.7958316,-1.2922689,36.7760763,670,657,397,547
7202,556,1207,3,Business,23,5,64576,23,5,64657,23,5,65482,23,5,65688,23,5,67477,8,24.7,-1.2628638,36.8070399,-1.2745321,36.765088,829,1789,81,1031
7203,26077,3686,3,Business,7,5,46164,7,5,46195,7,5,46230,7,5,46518,7,5,47112,3,25.2,-1.2551895,36.7822034,-1.265338,36.8088155,630,594,31,323
7204,27205,552,3,Business,2,4,55527,2,4,55570,2,4,57519,2,4,58221,2,4,59573,16,23.25888921888938,-1.2859912,36.8756811,-1.3562374,36.9042954,126,1352,43,2651
7205,3032,393,3,Business,11,1,52423,11,1,52533,11,1,52563,11,1,53754,11,1,54795,11,28.7,-1.3167113,36.8301563,-1.2638185,36.7930057,809,1041,110,1221
7206,6313,788,3,Business,28,1,43021,28,1,43094,28,1,44202,28,1,45199,28,1,46966,6,23.8,-1.225322,36.80855,-1.2608592,36.8311977,547,1767,73,2105
7207,3158,1584,3,Business,10,5,44919,10,5,45290,10,5,46231,10,5,46897,10,5,48475,7,19.2,-1.2767864,36.8213306,-1.2969741,36.7856612,88,1578,371,1607
7208,20844,706,3,Business,7,1,37400,7,1,37568,7,1,37598,7,1,37840,7,1,38146,3,21.6,-1.3077869,36.8443207,-1.3080092,36.8284543,627,306,168,272
7209,19228,3496,3,Business,13,4,43991,13,4,47435,13,4,47457,13,4,48682,13,4,49600,5,21.8,-1.300921,36.828195,-1.2780878,36.8469436,340,918,3444,1247
7210,27012,982,3,Business,22,5,50801,22,5,51803,22,5,53652,22,5,54479,22,5,56593,15,27.2,-1.2517871,36.6795716,-1.2614987,36.7905804,588,2114,1002,2676
7211,1552,788,3,Business,19,3,43422,19,3,43537,19,3,44349,19,3,47379,19,3,48616,9,22.1,-1.2551895,36.7822034,-1.225322,36.80855,125,1237,115,3842
7212,1755,207,3,Personal,30,3,53669,30,3,53708,30,3,54633,30,3,54887,30,3,58410,37,25.2,-1.2928928,36.79455849,-1.0924846,37.0108117,543,3523,39,1179
7213,26214,1329,3,Business,28,3,45223,28,3,45242,28,3,45600,28,3,46003,28,3,46830,5,23.25888921888938,-1.273056,36.811298,-1.2956951,36.8129242,45,827,19,761
7214,20943,1075,3,Business,28,4,42994,28,4,43042,28,4,44065,28,4,45403,28,4,45410,3,28.2,-1.2551895,36.7822034,-1.2527958,36.8003131,658,7,48,2361
7215,6637,3674,3,Business,30,2,48952,30,2,49127,30,2,50125,30,2,50554,30,2,53203,15,23.25888921888938,-1.2551895,36.7822034,-1.3329777,36.866203,418,2649,175,1427
7216,8746,2328,2,Personal,7,2,32743,7,2,32755,7,2,34355,7,2,34640,7,2,36271,13,16.5,-1.2423801,36.8478805,-1.22589,36.7822548,124,1631,12,1885
7217,24743,190,3,Business,18,4,37975,18,4,40203,18,4,40927,18,4,41108,18,4,41891,5,25.7,-1.3382857,36.8870715,-1.3270347,36.8667362,532,783,2228,905
7218,2582,1687,3,Business,28,3,35181,28,3,35202,28,3,35543,28,3,36422,28,3,37203,2,20.5,-1.2962832,36.7849683,-1.2944172,36.8002562,612,781,21,1220
